subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
17,Small Ratio 0.67 (2:3),2.6946701993539723,120.0,10,-4.624391803997125,212.0,7.319062003351098
21,Small Ratio 0.33 (1:3),1.0228733819387492,124.0,15,-5.425769068684134,188.0,6.4486424506228825
21,Small Ratio 0.5 (1:2),3.0238543165424443,96.0,11,-4.968149461834715,176.0,7.992003778377159
21,Small Ratio 0.67 (2:3),2.5181239905610107,104.0,9,-5.850215018812259,160.0,8.368339009373269
22,Small Ratio 0.33 (1:3),-2.806586146594656,120.0,14,-3.8920767424247056,144.0,1.0854905958300494
22,Small Ratio 0.5 (1:2),-0.3660410094502446,96.0,8,0.02891834860000792,144.0,-0.3949593580502525
22,Small Ratio 0.67 (2:3),-1.750045928279342,108.0,14,-4.218404341490511,176.0,2.468358413211169
23,Small Ratio 0.33 (1:3),1.8865273676483092,100.0,13,-9.63167348100969,168.0,11.518200848658
23,Small Ratio 0.5 (1:2),-0.3364829224490261,120.0,15,-10.23552509908872,172.0,9.899042176639695
23,Small Ratio 0.67 (2:3),-0.20544204168724697,116.0,10,-7.340853189225848,176.0,7.135411147538601
25,Small Ratio 0.33 (1:3),0.9887535228080171,104.0,10,-6.867018733162651,144.0,7.855772255970669
25,Small Ratio 0.5 (1:2),-0.07363397179980344,96.0,15,-6.953652066455906,152.0,6.880018094656102
25,Small Ratio 0.67 (2:3),-3.1927149096766136,96.0,10,-9.833238218107008,144.0,6.640523308430394
26,Small Ratio 0.33 (1:3),3.0070847030103365,108.0,9,-6.376340137079906,172.0,9.383424840090242
26,Small Ratio 0.5 (1:2),1.5413604707888635,124.0,16,-5.095184066094158,172.0,6.636544536883022
26,Small Ratio 0.67 (2:3),-0.10481147130129348,100.0,14,-5.21853870103727,176.0,5.113727229735976
27,Small Ratio 0.33 (1:3),0.8181664666999874,124.0,16,-1.7982990205431217,164.0,2.6164654872431092
27,Small Ratio 0.5 (1:2),2.6432161220829893,124.0,14,-1.4535188645491015,184.0,4.096734986632091
27,Small Ratio 0.67 (2:3),0.03406899034202068,124.0,15,-2.237619480533095,184.0,2.271688470875116
28,Small Ratio 0.33 (1:3),3.762010814519777,112.0,12,-4.3621003625487935,160.0,8.12411117706857
28,Small Ratio 0.5 (1:2),2.64223047584556,120.0,10,-2.8667271560396177,184.0,5.508957631885178
28,Small Ratio 0.67 (2:3),1.9071719013692996,112.0,14,-4.697848441596372,152.0,6.6050203429656715
29,Small Ratio 0.33 (1:3),-0.44013598923555736,124.0,15,-4.0029323938843575,184.0,3.5627964046488003
29,Small Ratio 0.5 (1:2),2.774276361019663,124.0,14,-2.7011153217792754,180.0,5.475391682798938
29,Small Ratio 0.67 (2:3),1.5869024563612346,124.0,11,-2.7496560107078363,176.0,4.336558467069071
31,Small Ratio 0.33 (1:3),3.4201757668770663,112.0,14,-2.5746821298026386,192.0,5.994857896679704
31,Small Ratio 0.5 (1:2),0.7735983315441572,112.0,12,-4.47935700643838,172.0,5.252955337982537
31,Small Ratio 0.67 (2:3),0.4550509460687523,96.0,13,-4.100063145741128,144.0,4.55511409180988
32,Small Ratio 0.33 (1:3),-0.11339338020409369,116.0,13,-3.9138602495462127,160.0,3.800466869342119
32,Small Ratio 0.5 (1:2),0.2533487588485991,120.0,12,-3.0121867279701,172.0,3.265535486818699
32,Small Ratio 0.67 (2:3),0.32190729445438004,100.0,13,-5.21843235804743,164.0,5.54033965250181
33,Small Ratio 0.33 (1:3),0.70782056946181,108.0,10,-4.95479856017512,144.0,5.66261912963693
33,Small Ratio 0.5 (1:2),3.728010008059195,108.0,14,-3.181154342748626,160.0,6.909164350807821
33,Small Ratio 0.67 (2:3),3.014070481674195,104.0,15,-3.066015528033491,160.0,6.080086009707686
