Source,SS,DF,MS,F,p-unc,ng2,eps
condition,41.29588145909494,2,20.64794072954747,0.39288583901527846,0.6779650982519895,0.0046981845760516805,0.8556553677883882
Error,1891.9640069664174,36,52.55455574906715,,,,
