condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,12.0,-1.840424814155478,1.0356040929294605,-3.399191812827398,-2.767351344740032,-1.3208049777722464,-1.1397315017263003,-0.6404231251137816,0.2989531509133511
1 to 3,9.0,-2.548384562909449,1.985427168816286,-5.857562979053741,-3.867248844498536,-1.2996933135901856,-1.1476352967160406,-0.2736292924243128,0.6618090562720953
1 to 4,13.0,-2.7203616667708816,1.1592649439623997,-4.332913208475812,-3.777541956517015,-3.0351835207451097,-1.6700899827452764,-0.7467423094646742,0.3215222459464862
