subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,n_epochs,baseline_noise_uv,snr,peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,1 to 3,88.52495410786693,1.23068765528209,8,1.2133799002560468,1.0142640858171386,104.0,67.92061663980692,122.04307805376737,54.12246141396045
02,N1,1 to 3,171.724060513007,-4.070474365268938,8,1.3880602169246432,2.9324911957259276,168.0,147.52696431469403,199.7740365380621,52.247072223368065
02,P3b,1 to 3,487.7013475003173,2.86406657351437,8,0.9669607094380743,2.961926524583147,508.0,419.73655542311167,541.4914548645609,121.7548994414492
10,P1,1 to 4,nan,-0.9934704525517085,8,1.2165221418350751,0.8166480645005754,104.0,67.92061663980692,122.04307805376737,54.12246141396045
10,N1,1 to 4,171.0486858000437,-5.309823955911605,8,1.4278866866781634,3.718659194354128,168.0,147.52696431469403,199.7740365380621,52.247072223368065
10,P3b,1 to 4,nan,-1.2619432797489258,8,1.4791244541345856,0.8531691002886371,508.0,419.73655542311167,541.4914548645609,121.7548994414492
23,P1,1 to 4,96.26796844028901,2.2680481485832056,8,1.003036349617835,2.261182408242085,104.0,67.92061663980692,122.04307805376737,54.12246141396045
23,N1,1 to 4,172.44643371832817,-11.362070695105944,8,0.8802024508719407,12.908474276401433,168.0,147.52696431469403,199.7740365380621,52.247072223368065
23,P3b,1 to 4,nan,-1.7823199647816717,8,0.7894040155979638,2.257804532995169,508.0,419.73655542311167,541.4914548645609,121.7548994414492
26,P1,1 to 2,102.90065115132082,0.44331590619618655,8,1.0375106822096518,0.42728804030434536,104.0,67.92061663980692,122.04307805376737,54.12246141396045
26,N1,1 to 2,169.64056895056302,-4.2404056521178966,8,0.7201305890102456,5.888384297000841,168.0,147.52696431469403,199.7740365380621,52.247072223368065
26,P3b,1 to 2,nan,-4.112450171248509,8,0.7146345198466808,5.754620098859488,508.0,419.73655542311167,541.4914548645609,121.7548994414492
27,P1,1 to 3,86.97947277664046,1.066619634300054,8,1.0753175927868435,0.9919112655227305,104.0,67.92061663980692,122.04307805376737,54.12246141396045
27,N1,1 to 3,171.04546524730762,-2.261553631756997,8,0.7223108846883274,3.1309975797095224,168.0,147.52696431469403,199.7740365380621,52.247072223368065
27,P3b,1 to 3,479.1384703754393,6.104560875182196,8,1.376963841217705,4.43334871435962,508.0,419.73655542311167,541.4914548645609,121.7548994414492
32,P1,1 to 4,nan,-0.824072111151046,8,1.0393617056633762,0.7928636456978941,104.0,67.92061663980692,122.04307805376737,54.12246141396045
32,N1,1 to 4,171.8890748186908,-4.9446759129435565,8,0.7486343729768864,6.604927707609039,168.0,147.52696431469403,199.7740365380621,52.247072223368065
32,P3b,1 to 4,492.04105706744565,1.2284926410898733,8,0.23602065233297378,5.205021801891885,508.0,419.73655542311167,541.4914548645609,121.7548994414492
