analysis_id,condition,p1_amp,n1_amp,p2p_amp,p1_lat_ms,n1_lat_ms,roi_channels
decrease_by_3_ACC0_ACC1,Decrease by 3 (Correct),1.5712707796882233,-4.2534359976931,5.824706777381324,108.0,180.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
decrease_by_3_ACC0_ACC1,Decrease by 3 (Incorrect),1.3017424232291581,-3.4022886718943735,4.704031095123532,104.0,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
