Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,1145.8666666666645,4,286.46666666666613,3.19976041700391,0.016539687855025666,0.03096854423973912,0.07105767958724686,0.7142780991169518,False,0.3398094971978842,0.006080929196875652
Error,8236.533333333336,92,89.5275362318841,,,,,,,,
