Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
a - b,-0.28683849621107793,0.2021377252174695,-1.4190250528568245,0.15589171223813292,0.694657574953562
a - c,-0.15012859186862415,0.20158254430013575,-0.7447499603194713,0.4564228904696408,0.9382635198988214
a - d,0.12309422124097832,0.202567634686828,0.607669736734022,0.543406538600343,0.9382635198988214
a - e,-0.31029693871188824,0.20169826132729254,-1.5384214849942328,0.12394559235735847,0.653064587105535
b - c,0.13670990434245378,0.20206177958030763,0.6765747813683867,0.4986757842019385,0.9382635198988214
b - d,0.4099327174520563,0.20164107705208145,2.032982185203145,0.04205432286727939,0.32069010991486535
b - e,-0.023458442500810306,0.20174225694581052,-0.11627927066916585,0.9074312137685927,0.9382635198988214
c - d,0.2732228131096025,0.2024658167471838,1.3494762597420182,0.17718404068317906,0.694657574953562
c - e,-0.1601683468432641,0.20166471082322446,-0.7942309102541232,0.4270610168777851,0.9382635198988214
d - e,-0.4333911599528666,0.20200290817249397,-2.1454699037440883,0.03191529523681713,0.27700784400793954
