Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
a - b,-3.9048871475854363,3.5357281825188296,-1.104408185813543,0.26941611147884315,0.757313075690867
a - c,0.1416953395372113,3.345742389531798,0.04235094129797606,0.9662189364031,0.9857706224791994
a - d,-8.309243382879371,3.378296288057454,-2.459595806398985,0.013909356725005484,0.11844067975936966
a - e,-7.788076510063676,3.458837754484732,-2.2516455129951236,0.024344682468766532,0.15845971401371048
b - c,4.046582487122648,3.4304389226870273,1.1796107082276812,0.2381550820263687,0.757313075690867
b - d,-4.404356235293935,3.5151366498715113,-1.2529687104639098,0.2102170940967203,0.757313075690867
b - e,-3.8831893624782396,3.4619642197177325,-1.1216722981599305,0.26200179908548327,0.757313075690867
c - d,-8.450938722416582,3.3073955900338423,-2.555164174458523,0.010613772401607324,0.10120922497903803
c - e,-7.929771849600887,3.337648781456364,-2.3758556902864947,0.017508308738253264,0.13177739171474956
d - e,0.5211668728156953,3.47293243766874,0.1500653646938023,0.880713045471013,0.9857706224791994
