Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,a,b,True,True,2.7765023892014535,23.0,two-sided,0.01073336313108122,0.1073336313108122,fdr_bh,4.563,0.27494816616161866,0.11184176463136342,1.0216605892289612
condition,a,c,True,True,1.6562890562600834,23.0,two-sided,0.11124450595711205,0.5562225297855602,fdr_bh,0.705,0.16546781851853998,-0.09607330430282984,0.7722504800350138
condition,a,d,True,True,0.957969590154535,23.0,two-sided,0.348040485928649,0.5935427636017021,fdr_bh,0.324,0.15017021115565504,-0.23073572650827873,0.6218251740052352
condition,a,e,True,True,0.8942716790121282,23.0,two-sided,0.3804395595102139,0.5935427636017021,fdr_bh,0.308,0.0971253992363571,-0.24322362803454017,0.60830851220149
condition,b,c,True,True,-0.7892835870047342,23.0,two-sided,0.4380075873911977,0.5935427636017021,fdr_bh,0.284,-0.10460581481864259,-0.586106142947594,0.26388246786172564
condition,b,d,True,True,-0.7503455269890978,23.0,two-sided,0.46065438328036323,0.5935427636017021,fdr_bh,0.277,-0.11035659611114845,-0.5778958634513343,0.2715685848008287
condition,b,e,True,True,-1.204308941336783,23.0,two-sided,0.2407176512615127,0.5935427636017021,fdr_bh,0.409,-0.17738989304895755,-0.6744235375862784,0.182766471095192
condition,c,d,True,True,-0.055160951042472435,23.0,two-sided,0.9564866078714698,0.9564866078714698,fdr_bh,0.215,-0.009601423053052964,-0.43353603194494594,0.4110166679814957
condition,c,e,True,True,-0.7265458364473755,23.0,two-sided,0.4748342108813617,0.5935427636017021,fdr_bh,0.273,-0.06966579998087909,-0.5728840351011477,0.2762729394278692
condition,d,e,True,True,-0.35070593437582026,23.0,two-sided,0.7290007989298726,0.8100008876998583,fdr_bh,0.227,-0.05748838372939679,-0.49439117037027136,0.35121607220581097
