Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,194.32727272727413,4,48.581818181818534,0.7032989070490372,0.5918721161586533,0.5379455949757743,0.007746005241308993,0.6656849792678738,False,0.4037835293781358,0.04066089346170606
Error,5802.472727272729,84,69.0770562770563,,,,,,,,
