Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,a,b,True,True,-0.07159360203447467,23.0,two-sided,0.9435442484512877,0.9435442484512877,fdr_bh,0.215,-0.0075698514720179185,-0.4368994942382751,0.4076715285995507
condition,a,c,True,True,-1.6333859291200625,23.0,two-sided,0.11600393043170604,0.2535984044208428,fdr_bh,0.683,-0.17939377950995397,-0.7672529563946461,0.10042594316365205
condition,a,d,True,True,1.5694276978324078,23.0,two-sided,0.13020479372722993,0.2535984044208428,fdr_bh,0.628,0.17472011510602928,-0.11260348590415115,0.7533196605508679
condition,a,e,True,True,0.374131018111013,23.0,two-sided,0.7117338248081608,0.8030982019792657,fdr_bh,0.229,0.0431046376192828,-0.34650902990552346,0.49924737845884903
condition,b,c,True,True,-1.5379012927358442,23.0,two-sided,0.13771763229438883,0.2535984044208428,fdr_bh,0.603,-0.16234853272513342,-0.7464639065151899,0.11861833285361656
condition,b,d,True,True,1.4810677596103032,23.0,two-sided,0.15215904265250568,0.2535984044208428,fdr_bh,0.561,0.17264535630478295,-0.1294820328070082,0.734125413729058
condition,b,e,True,True,0.3591102809161372,23.0,two-sided,0.7227883817813392,0.8030982019792657,fdr_bh,0.228,0.04848341682752033,-0.3495267476530133,0.4961329059250239
condition,c,d,True,True,3.859935638121331,23.0,two-sided,0.0007960720227159676,0.007960720227159676,fdr_bh,42.84,0.35527471909316677,0.30453059853364667,1.271281527029927
condition,c,e,True,True,2.019719623121788,23.0,two-sided,0.055211590229640714,0.2535984044208428,fdr_bh,1.203,0.2329175941056958,-0.027566545645931473,0.852113629001719
condition,d,e,True,True,-1.2619612512375988,23.0,two-sided,0.21961048603378003,0.3137292657625429,fdr_bh,0.435,-0.1420474384374013,-0.6868075001124451,0.17161397666305778
