condition,count,mean,std,min,25%,50%,75%,max,sem
2 to 1,24.0,500.6666666666667,35.182340761371684,436.0,474.0,508.0,527.0,548.0,7.181565235173539
3 to 2,24.0,491.5,36.98765951667852,436.0,460.0,496.0,514.0,548.0,7.5500743829717205
4 to 3,24.0,479.8333333333333,30.51965391943885,436.0,456.0,476.0,502.0,536.0,6.229798269079824
5 to 4,24.0,497.1666666666667,34.60041048596247,440.0,470.0,500.0,528.0,548.0,7.062779215121049
6 to 5,24.0,499.1666666666667,39.96483961930914,436.0,464.0,508.0,535.0,548.0,8.157788726622709
