condition,count,mean,std,min,25%,50%,75%,max,sem
2 to 1,24.0,3.3710616670536044,2.5519980500705177,-0.6132857637400525,2.2335352701615316,3.023396592671762,3.6797688397977972,9.132432480242164,0.5209244206042005
3 to 2,24.0,0.7244678886592024,2.273796794571595,-2.893538448749098,-0.6976961541464504,0.6984795074232515,1.760840565302186,5.612874591010968,0.4641368271230326
4 to 3,24.0,0.8225208148742382,2.19887373645011,-2.7344011354265763,-0.704543723794621,0.2888899621598311,2.3931259718596314,5.301322587884679,0.44884322192582204
5 to 4,24.0,1.5727550535418942,2.5140932380809553,-2.963395039524165,-0.07282358988444143,1.5247651498835562,2.589563237877938,7.173077199810232,0.5131871332566539
6 to 5,24.0,1.2149153943811528,3.0237602057381165,-2.6298376177970884,-0.9499990023545416,0.9718082246391802,2.4610618468748586,9.47022008175769,0.6172224673826224
