Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
2 to 1 - 3 to 2,-0.502679366433646,0.45732576884861303,-1.0991713143547923,0.2716933484089623,0.7186434011250844
2 to 1 - 4 to 3,0.4802484703622533,0.44211283785600397,1.086257690889922,0.2773649998797001,0.7186434011250844
2 to 1 - 5 to 4,0.2990672136604736,0.45226130095958883,0.6612708472423475,0.508438633725961,0.7583674231868001
2 to 1 - 6 to 5,1.2506020034695984,0.5162104185619497,2.4226593623458905,0.015407366305574044,0.13042060552619736
3 to 2 - 4 to 3,0.9829278367958993,0.44382485355250856,2.214675065914509,0.02678237548907192,0.19521528092812798
3 to 2 - 5 to 4,0.8017465800941196,0.46107698695556526,1.7388562057454957,0.0820600591860352,0.4017460123616499
3 to 2 - 6 to 5,1.7532813699032443,0.5178255825358447,3.3858531309273032,0.000709573488740789,0.007073120452065137
4 to 3 - 5 to 4,-0.1811812567017797,0.44556331630571494,-0.4066341417062835,0.6842767175235445,0.7583674231868001
4 to 3 - 6 to 5,0.770353533107345,0.5084496848256433,1.5151027842047209,0.12974637671247669,0.5008521547196338
5 to 4 - 6 to 5,0.9515347898091248,0.5203866984105362,1.8285148192978085,0.06747232364853062,0.38675769093730566
