subject,set,included,epoch_count,exclusion_reason
02,1 to 4,True,7,
02,2 to 5,True,9,
02,3 to 6,True,6,
03,1 to 4,True,7,
03,2 to 5,True,6,
03,3 to 6,True,6,
04,1 to 4,True,6,
04,2 to 5,True,8,
04,3 to 6,True,7,
05,1 to 4,True,6,
05,2 to 5,True,6,
05,3 to 6,True,3,
08,1 to 4,True,8,
08,2 to 5,True,7,
08,3 to 6,True,5,
09,1 to 4,True,6,
09,2 to 5,True,7,
09,3 to 6,True,5,
10,1 to 4,True,8,
10,2 to 5,True,7,
10,3 to 6,True,8,
11,1 to 4,True,6,
11,2 to 5,True,6,
11,3 to 6,True,8,
12,1 to 4,True,6,
12,2 to 5,True,5,
12,3 to 6,True,5,
13,1 to 4,True,6,
13,2 to 5,True,7,
13,3 to 6,True,7,
14,1 to 4,True,6,
14,2 to 5,True,6,
14,3 to 6,True,7,
15,1 to 4,True,7,
15,2 to 5,True,8,
15,3 to 6,True,6,
17,1 to 4,True,7,
17,2 to 5,True,5,
17,3 to 6,True,5,
21,1 to 4,True,7,
21,2 to 5,True,4,
21,3 to 6,True,5,
22,1 to 4,True,7,
22,2 to 5,True,5,
22,3 to 6,True,6,
23,1 to 4,True,8,
23,2 to 5,True,5,
23,3 to 6,True,8,
25,1 to 4,True,6,
25,2 to 5,True,8,
25,3 to 6,True,8,
26,1 to 4,True,6,
26,2 to 5,True,5,
26,3 to 6,True,5,
27,1 to 4,True,8,
27,2 to 5,True,7,
27,3 to 6,True,8,
28,1 to 4,True,4,
28,2 to 5,True,7,
28,3 to 6,True,3,
29,1 to 4,True,7,
29,2 to 5,True,6,
29,3 to 6,True,7,
31,1 to 4,True,8,
31,2 to 5,True,7,
31,3 to 6,True,6,
32,1 to 4,True,8,
32,2 to 5,True,4,
32,3 to 6,True,6,
33,1 to 4,True,8,
33,2 to 5,True,4,
33,3 to 6,True,8,
