Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,1025.8888888888891,5,205.17777777777783,2.83936569908144,0.018670188183964237,0.04154376418901683,0.06932982917214195,0.6283146059557991,False,0.27805415004770595,0.019871480647072313
Error,8310.111111111113,115,72.2618357487923,,,,,,,,
