subject,set,included,epoch_count,exclusion_reason
02,Small_Increasing,True,21,
02,Small_Decreasing,True,21,
03,Small_Increasing,True,21,
03,Small_Decreasing,True,22,
04,Small_Increasing,True,20,
04,Small_Decreasing,True,22,
05,Small_Increasing,True,20,
05,Small_Decreasing,True,16,
08,Small_Increasing,True,19,
08,Small_Decreasing,True,19,
09,Small_Increasing,True,17,
09,Small_Decreasing,True,14,
10,Small_Increasing,True,19,
10,Small_Decreasing,True,20,
11,Small_Increasing,True,16,
11,Small_Decreasing,True,15,
12,Small_Increasing,True,16,
12,Small_Decreasing,True,19,
13,Small_Increasing,True,22,
13,Small_Decreasing,True,19,
14,Small_Increasing,True,21,
14,Small_Decreasing,True,21,
15,Small_Increasing,True,22,
15,Small_Decreasing,True,18,
17,Small_Increasing,True,15,
17,Small_Decreasing,True,17,
21,Small_Increasing,True,15,
21,Small_Decreasing,True,20,
22,Small_Increasing,True,17,
22,Small_Decreasing,True,19,
23,Small_Increasing,True,19,
23,Small_Decreasing,True,19,
25,Small_Increasing,True,19,
25,Small_Decreasing,True,16,
26,Small_Increasing,True,18,
26,Small_Decreasing,True,21,
27,Small_Increasing,True,22,
27,Small_Decreasing,True,23,
28,Small_Increasing,True,19,
28,Small_Decreasing,True,17,
29,Small_Increasing,True,17,
29,Small_Decreasing,True,23,
31,Small_Increasing,True,19,
31,Small_Decreasing,True,20,
32,Small_Increasing,True,17,
32,Small_Decreasing,True,21,
33,Small_Increasing,True,22,
33,Small_Decreasing,True,17,
