subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,n_epochs,baseline_noise_uv,snr,peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,Small_Increasing,110.34788159520724,2.6731289412207717,21,0.82192468913304,3.252279651120309,116.0,94.93380263810639,127.70337278657229,32.7695701484659
02,N1,Small_Increasing,172.46086912201756,-2.048931787193145,21,1.0172671663373853,2.014153071085752,172.0,141.44668271254648,214.50049615054394,73.05381343799746
02,P3b,Small_Increasing,476.99973329731455,1.6488879355507708,21,0.7463325111221368,2.2093207933171914,472.0,419.78520781735415,534.7575486165188,114.97234079916461
02,P1,Small_Decreasing,114.35423748209836,2.9984624940558517,21,0.8192650178551444,3.659942056241946,116.0,94.93380263810639,127.70337278657229,32.7695701484659
02,N1,Small_Decreasing,nan,0.20462866377574127,21,0.7788798719439023,0.2627217253220781,172.0,141.44668271254648,214.50049615054394,73.05381343799746
02,P3b,Small_Decreasing,464.47175168101063,3.1934646753759917,21,0.6804762277492703,4.692984920191308,472.0,419.78520781735415,534.7575486165188,114.97234079916461
03,P1,Small_Increasing,106.18311159855452,2.353361080643108,21,1.0086048806026133,2.3332834550999197,116.0,94.93380263810639,127.70337278657229,32.7695701484659
03,N1,Small_Increasing,173.54764049331826,-5.310740082541001,21,0.8154932456502918,6.512304192422959,172.0,141.44668271254648,214.50049615054394,73.05381343799746
03,P3b,Small_Increasing,nan,-1.9860153064252937,21,0.5767317269959438,3.443568670601785,472.0,419.78520781735415,534.7575486165188,114.97234079916461
03,P1,Small_Decreasing,110.76376128058769,4.782051405611304,22,0.7841434383751072,6.098439611406574,116.0,94.93380263810639,127.70337278657229,32.7695701484659
03,N1,Small_Decreasing,182.99907355600922,-3.0272166436243406,22,1.1892315901273904,2.545523234292881,172.0,141.44668271254648,214.50049615054394,73.05381343799746
03,P3b,Small_Decreasing,nan,-0.3090672871908738,22,0.9592036728808508,0.3222123683728483,472.0,419.78520781735415,534.7575486165188,114.97234079916461
04,P1,Small_Increasing,106.18353233726208,0.7288552823356909,20,0.38599832139757434,1.888234331425958,116.0,94.93380263810639,127.70337278657229,32.7695701484659
04,N1,Small_Increasing,185.69400020193365,-0.9722073171447726,20,0.3496293251344903,2.7806801296510186,172.0,141.44668271254648,214.50049615054394,73.05381343799746
04,P3b,Small_Increasing,476.31994922347286,1.7484670474518493,20,0.395308243256453,4.423047273308555,472.0,419.78520781735415,534.7575486165188,114.97234079916461
04,P1,Small_Decreasing,116.90670328038998,0.4943015252163967,22,0.7569315790614625,0.6530332977113902,116.0,94.93380263810639,127.70337278657229,32.7695701484659
04,N1,Small_Decreasing,nan,0.33569758052932785,22,0.5388698124813502,0.6229660165662853,172.0,141.44668271254648,214.50049615054394,73.05381343799746
04,P3b,Small_Decreasing,482.20591361630426,4.506409606242762,22,0.5530093737030825,8.148884667300972,472.0,419.78520781735415,534.7575486165188,114.97234079916461
05,P1,Small_Increasing,113.62043738492079,1.056293138729856,20,0.13573827813448608,7.781836879375376,116.0,94.93380263810639,127.70337278657229,32.7695701484659
05,N1,Small_Increasing,174.00122940396912,-4.428167977496915,20,0.17279837005909937,25.626213811984577,172.0,141.44668271254648,214.50049615054394,73.05381343799746
05,P3b,Small_Increasing,479.08095330698336,0.6081743585663816,20,0.2192045827362919,2.7744600545054716,472.0,419.78520781735415,534.7575486165188,114.97234079916461
05,P1,Small_Decreasing,116.95208982171495,0.8634193427083413,16,0.5014087696767022,1.7219869195049298,116.0,94.93380263810639,127.70337278657229,32.7695701484659
05,N1,Small_Decreasing,177.10411114247452,-2.428684985286128,16,0.4201426568071191,5.780619858366581,172.0,141.44668271254648,214.50049615054394,73.05381343799746
05,P3b,Small_Decreasing,488.64252297940976,1.0260431689862508,16,0.3274446441381477,3.1334858802984935,472.0,419.78520781735415,534.7575486165188,114.97234079916461
08,P1,Small_Increasing,nan,-0.7869304594870893,19,0.5135502282438759,1.5323339689246327,116.0,94.93380263810639,127.70337278657229,32.7695701484659
08,N1,Small_Increasing,183.04512141310062,-1.5306140430878739,19,1.0684829741370863,1.4325114018068539,172.0,141.44668271254648,214.50049615054394,73.05381343799746
08,P3b,Small_Increasing,463.7487479072209,1.092662772529284,19,0.8645597364910065,1.2638372184252769,472.0,419.78520781735415,534.7575486165188,114.97234079916461
08,P1,Small_Decreasing,117.95193329946736,1.0727056879157542,19,0.9251667015040239,1.1594728670756083,116.0,94.93380263810639,127.70337278657229,32.7695701484659
08,N1,Small_Decreasing,nan,0.6194878397123854,19,0.9473332649164394,0.6539280975919578,172.0,141.44668271254648,214.50049615054394,73.05381343799746
08,P3b,Small_Decreasing,nan,-0.5815883636039453,19,1.1990675222223328,0.48503387242616547,472.0,419.78520781735415,534.7575486165188,114.97234079916461
09,P1,Small_Increasing,nan,-0.6173383813376208,17,0.3962984388478861,1.5577613253595932,116.0,94.93380263810639,127.70337278657229,32.7695701484659
09,N1,Small_Increasing,171.26290190816667,-3.9822316813860885,17,0.7507433469291418,5.30438491086881,172.0,141.44668271254648,214.50049615054394,73.05381343799746
09,P3b,Small_Increasing,478.9912534883654,6.868867639787028,17,1.252431247437834,5.484426912725979,472.0,419.78520781735415,534.7575486165188,114.97234079916461
09,P1,Small_Decreasing,105.78274956433022,0.5312187406911432,14,1.0773951970583364,0.4930583894763547,116.0,94.93380263810639,127.70337278657229,32.7695701484659
09,N1,Small_Decreasing,166.23543461499352,-3.2987952565642775,14,1.2974030219560106,2.5426141304888414,172.0,141.44668271254648,214.50049615054394,73.05381343799746
09,P3b,Small_Decreasing,474.6910305812762,7.402108015569274,14,1.8385799288365632,4.025991962314775,472.0,419.78520781735415,534.7575486165188,114.97234079916461
10,P1,Small_Increasing,nan,-0.6205929864904628,19,0.9421285085701866,0.658713732622634,116.0,94.93380263810639,127.70337278657229,32.7695701484659
10,N1,Small_Increasing,173.48995821455335,-2.9564811581007193,19,1.131906654302596,2.611947855295808,172.0,141.44668271254648,214.50049615054394,73.05381343799746
10,P3b,Small_Increasing,454.3791893634598,0.0028224948434220536,19,0.8027733746162329,0.0035159298161468694,472.0,419.78520781735415,534.7575486165188,114.97234079916461
10,P1,Small_Decreasing,nan,-1.7548849323312083,20,0.804817474752808,2.1804756822286997,116.0,94.93380263810639,127.70337278657229,32.7695701484659
10,N1,Small_Decreasing,173.10893500738746,-4.21526889802065,20,0.8012495807193235,5.260868772294874,172.0,141.44668271254648,214.50049615054394,73.05381343799746
10,P3b,Small_Decreasing,nan,-1.9775215104922539,20,0.7752526109633341,2.5508092233768456,472.0,419.78520781735415,534.7575486165188,114.97234079916461
11,P1,Small_Increasing,nan,-0.723868210036142,16,0.9712517528883721,0.7452941092599887,116.0,94.93380263810639,127.70337278657229,32.7695701484659
11,N1,Small_Increasing,186.13437974569942,-5.790872082556547,16,0.8441949821175273,6.859638122973766,172.0,141.44668271254648,214.50049615054394,73.05381343799746
11,P3b,Small_Increasing,455.131391556389,2.9625782379086725,16,0.5746454267052679,5.155489107247626,472.0,419.78520781735415,534.7575486165188,114.97234079916461
11,P1,Small_Decreasing,nan,-0.4954120204695152,15,1.2957629550546794,0.38233229198052626,116.0,94.93380263810639,127.70337278657229,32.7695701484659
11,N1,Small_Decreasing,184.81020775423642,-7.102380193290428,15,0.8855873230820439,8.019965968542257,172.0,141.44668271254648,214.50049615054394,73.05381343799746
11,P3b,Small_Decreasing,455.9682193198937,1.6507484938721289,15,0.9458395994822887,1.745273188789808,472.0,419.78520781735415,534.7575486165188,114.97234079916461
12,P1,Small_Increasing,nan,-0.021362282719885328,16,0.8554206394640748,0.02497283995072752,116.0,94.93380263810639,127.70337278657229,32.7695701484659
12,N1,Small_Increasing,184.0273375133458,-4.162394086404815,16,0.6256068686591609,6.653370183300439,172.0,141.44668271254648,214.50049615054394,73.05381343799746
12,P3b,Small_Increasing,468.5291400554379,1.4096934767415312,16,0.23527209581135336,5.991758061575888,472.0,419.78520781735415,534.7575486165188,114.97234079916461
12,P1,Small_Decreasing,112.5193898976492,1.4254585494742593,19,0.3125409526374231,4.560869663464312,116.0,94.93380263810639,127.70337278657229,32.7695701484659
12,N1,Small_Decreasing,185.62851404051685,-4.027332599779417,19,0.489689200465142,8.224262646498977,172.0,141.44668271254648,214.50049615054394,73.05381343799746
12,P3b,Small_Decreasing,486.40775377447284,1.5289180859481684,19,0.5293668740482892,2.88820128516145,472.0,419.78520781735415,534.7575486165188,114.97234079916461
13,P1,Small_Increasing,121.00308667032216,0.7488471767398026,22,0.6019086363971667,1.2441210035166852,116.0,94.93380263810639,127.70337278657229,32.7695701484659
13,N1,Small_Increasing,207.21791252688809,-0.6379356836315788,22,0.4103870477153394,1.5544732397940495,172.0,141.44668271254648,214.50049615054394,73.05381343799746
13,P3b,Small_Increasing,477.18660797691854,3.490955024156466,22,0.45118245995067424,7.737346492898054,472.0,419.78520781735415,534.7575486165188,114.97234079916461
13,P1,Small_Decreasing,116.00035836929894,2.138615257076879,19,1.2497742520302277,1.711201245827197,116.0,94.93380263810639,127.70337278657229,32.7695701484659
13,N1,Small_Decreasing,207.98421264649875,-0.40497150066491405,19,1.2473291003933742,0.3246709313020893,172.0,141.44668271254648,214.50049615054394,73.05381343799746
13,P3b,Small_Decreasing,488.85021941983234,3.6328080712416315,19,1.1097890628371592,3.273422123979499,472.0,419.78520781735415,534.7575486165188,114.97234079916461
14,P1,Small_Increasing,nan,-0.5913184041080105,21,1.089083509513353,0.5429504706872622,116.0,94.93380263810639,127.70337278657229,32.7695701484659
14,N1,Small_Increasing,168.79933151935933,-2.4069082690536554,21,0.5999855126585,4.011610644378376,172.0,141.44668271254648,214.50049615054394,73.05381343799746
14,P3b,Small_Increasing,471.0801625233606,6.600241861967993,21,0.5312485319534329,12.42401901365921,472.0,419.78520781735415,534.7575486165188,114.97234079916461
14,P1,Small_Decreasing,nan,-1.807444783554003,21,0.6226982764567083,2.9026012306293283,116.0,94.93380263810639,127.70337278657229,32.7695701484659
14,N1,Small_Decreasing,186.38184101686764,-1.0137809196156389,21,0.5678068315235985,1.785432762221892,172.0,141.44668271254648,214.50049615054394,73.05381343799746
14,P3b,Small_Decreasing,479.36482849814263,6.965952894147129,21,0.46236304006637946,15.065981253923448,472.0,419.78520781735415,534.7575486165188,114.97234079916461
15,P1,Small_Increasing,nan,-1.2274982028318884,22,0.5457527154788612,2.2491838666434147,116.0,94.93380263810639,127.70337278657229,32.7695701484659
15,N1,Small_Increasing,173.37998695502182,-3.6886030301035455,22,0.39173677284070607,9.416024447629432,172.0,141.44668271254648,214.50049615054394,73.05381343799746
15,P3b,Small_Increasing,477.31454308521086,1.8155091030909427,22,0.15665129672319353,11.589492976231083,472.0,419.78520781735415,534.7575486165188,114.97234079916461
15,P1,Small_Decreasing,101.93873436499528,0.15369891205292924,18,0.4410642535635871,0.3484728377126823,116.0,94.93380263810639,127.70337278657229,32.7695701484659
15,N1,Small_Decreasing,179.57574161128326,-1.985269552420938,18,0.5414518773590997,3.6665669386981827,172.0,141.44668271254648,214.50049615054394,73.05381343799746
15,P3b,Small_Decreasing,498.4567641967221,1.1448756503089383,18,0.5511859598156728,2.0771132317880645,472.0,419.78520781735415,534.7575486165188,114.97234079916461
17,P1,Small_Increasing,112.84790161406694,2.3243699639246005,15,0.9690118183895374,2.398701357211122,116.0,94.93380263810639,127.70337278657229,32.7695701484659
17,N1,Small_Increasing,179.5275285345132,-2.407031871131552,15,0.9112447164173452,2.6414769027084755,172.0,141.44668271254648,214.50049615054394,73.05381343799746
17,P3b,Small_Increasing,463.7411309166146,4.651964381106575,15,0.896130012989632,5.191171273894603,472.0,419.78520781735415,534.7575486165188,114.97234079916461
17,P1,Small_Decreasing,111.71986229844099,5.86806746484884,17,0.4660835032829222,12.59016340101358,116.0,94.93380263810639,127.70337278657229,32.7695701484659
17,N1,Small_Decreasing,nan,0.8123351318107795,17,0.5157570220354412,1.5750345552347293,172.0,141.44668271254648,214.50049615054394,73.05381343799746
17,P3b,Small_Decreasing,475.57679623001434,8.248418388415562,17,0.5017716408962147,16.438590219413467,472.0,419.78520781735415,534.7575486165188,114.97234079916461
21,P1,Small_Increasing,96.79976015102044,0.14768126738218712,15,0.792779434720576,0.1862829192008986,116.0,94.93380263810639,127.70337278657229,32.7695701484659
21,N1,Small_Increasing,168.58421549343475,-3.4625473053243647,15,0.6747263893855111,5.131779873731909,172.0,141.44668271254648,214.50049615054394,73.05381343799746
21,P3b,Small_Increasing,475.09781235584006,11.596262260908953,15,0.6374362291703081,18.19203510914768,472.0,419.78520781735415,534.7575486165188,114.97234079916461
21,P1,Small_Decreasing,111.75470856220856,1.7038628647623852,20,0.508619080741015,3.3499782632613804,116.0,94.93380263810639,127.70337278657229,32.7695701484659
21,N1,Small_Decreasing,184.22888586264293,-4.085927742151249,20,0.5654434034119895,7.226059615331984,172.0,141.44668271254648,214.50049615054394,73.05381343799746
21,P3b,Small_Decreasing,487.21867940578466,6.1416276180097915,20,0.5428975086620059,11.312683370284928,472.0,419.78520781735415,534.7575486165188,114.97234079916461
