subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
02,Small_Increasing,2.7991316854136365,120.0,21,-3.648717204942315,172.0,6.447848890355951
02,Small_Decreasing,4.625079473565298,120.0,21,-1.4609135646430356,172.0,6.085993038208333
03,Small_Increasing,3.5161395959732915,104.0,21,-6.963812250286633,148.0,10.479951846259924
03,Small_Decreasing,5.220165044405794,116.0,22,-4.800361075763549,188.0,10.020526120169343
04,Small_Increasing,1.0573295384763761,96.0,20,-1.563394966348306,212.0,2.620724504824682
04,Small_Decreasing,1.0681608743718796,124.0,22,-1.5297473310584542,192.0,2.5979082054303335
05,Small_Increasing,1.6328102435046028,124.0,20,-7.223297363660337,172.0,8.85610760716494
05,Small_Decreasing,2.0237958972496264,124.0,16,-4.410135760788909,176.0,6.433931658038535
08,Small_Increasing,1.7079865243459158,96.0,19,-2.1857680444824945,144.0,3.8937545688284105
08,Small_Decreasing,2.8689885129076282,124.0,19,-2.2735577427598184,208.0,5.142546255667447
09,Small_Increasing,-0.00042919484709483263,108.0,17,-5.998144321393851,168.0,5.9977151265467565
09,Small_Decreasing,1.058791669540532,104.0,14,-6.900289538990555,168.0,7.959081208531087
10,Small_Increasing,-0.2765254804416915,116.0,19,-4.296293572057118,164.0,4.019768091615426
10,Small_Decreasing,-0.2351779059916855,96.0,20,-5.910985217842069,168.0,5.675807311850384
11,Small_Increasing,0.27494439221132616,120.0,16,-8.272147129115275,200.0,8.547091521326601
11,Small_Decreasing,-0.02619461449016667,120.0,15,-9.672727633898925,200.0,9.646533019408757
12,Small_Increasing,1.4423358485604891,124.0,16,-5.7515616084582355,188.0,7.193897457018725
12,Small_Decreasing,1.8066984768530705,120.0,19,-5.699304406363497,188.0,7.506002883216568
13,Small_Increasing,3.526201724715873,124.0,22,-4.494463722162912,208.0,8.020665446878786
13,Small_Decreasing,4.342572984231993,124.0,19,-3.6637395653114893,212.0,8.006312549543482
14,Small_Increasing,0.0625636350537633,124.0,21,-3.765858273169061,160.0,3.828421908222824
14,Small_Decreasing,0.3775237137923985,124.0,21,-1.8055246199610653,196.0,2.183048333753464
15,Small_Increasing,-0.7397129430680794,96.0,22,-5.0267281278631,172.0,4.28701518479502
15,Small_Decreasing,0.6734147741080826,104.0,18,-3.191042544084093,180.0,3.8644573181921755
17,Small_Increasing,3.150764958764595,116.0,15,-3.6087945263281265,176.0,6.759559485092721
17,Small_Decreasing,7.191271655905226,116.0,17,-2.3854619315915357,168.0,9.576733587496761
21,Small_Increasing,2.641675888804289,96.0,15,-5.597646769332512,160.0,8.2393226581368
21,Small_Decreasing,2.033834847053337,120.0,20,-5.983815386048854,184.0,8.017650233102191
22,Small_Increasing,-3.7559321052846535,96.0,17,-5.5151043838754665,144.0,1.759172278590813
22,Small_Decreasing,0.573003375009551,116.0,19,-1.8561700331276045,172.0,2.4291734081371557
23,Small_Increasing,-0.2619274774335069,112.0,19,-9.132012075890792,172.0,8.870084598457286
23,Small_Decreasing,0.5993910570856837,120.0,19,-9.3584816223559,172.0,9.957872679441584
25,Small_Increasing,-2.4875021211857726,96.0,19,-10.585939896516878,144.0,8.098437775331107
25,Small_Decreasing,1.9125435594492486,104.0,16,-5.345383716719844,156.0,7.257927276169093
26,Small_Increasing,0.576462747125259,104.0,18,-5.69599042914338,172.0,6.272453176268638
26,Small_Decreasing,1.712401715891216,124.0,21,-5.166688027679317,176.0,6.879089743570534
27,Small_Increasing,0.8076825230597983,116.0,22,-2.525813132079198,180.0,3.3334956551389965
27,Small_Decreasing,1.5617678281343674,124.0,23,-0.7908303165102146,184.0,2.352598144644582
28,Small_Increasing,2.6452573481852375,112.0,19,-4.749152808608592,160.0,7.39441015679383
28,Small_Decreasing,2.7943585163681606,112.0,17,-2.753694357572992,180.0,5.5480528739411525
29,Small_Increasing,0.08977477866239827,124.0,17,-5.073191789711667,144.0,5.162966568374065
29,Small_Decreasing,2.094242826019771,124.0,23,-2.349274585654832,180.0,4.443517411674604
31,Small_Increasing,0.5975663658500688,100.0,19,-4.413737092594,208.0,5.011303458444069
31,Small_Decreasing,2.612277923076238,112.0,20,-2.733634767573405,184.0,5.345912690649643
32,Small_Increasing,-1.3344623284694677,96.0,17,-5.616104410525123,160.0,4.281642082055655
32,Small_Decreasing,1.2039139249157325,124.0,21,-2.936309939150113,172.0,4.140223864065845
33,Small_Increasing,1.4435748477388544,104.0,22,-4.940388988894422,152.0,6.383963836633276
33,Small_Decreasing,4.333242514674118,108.0,17,-2.4367590415871656,172.0,6.770001556261283
