Source,SS,DF,MS,F,p-unc,ng2,eps
condition,69.33333333333228,2,34.66666666666614,0.3615477629987852,0.6985590771373233,0.002595587501247839,0.9355229213231085
Error,4410.666666666668,46,95.88405797101451,,,,
