condition,count,mean,std,min,25%,50%,75%,max,sem
Decreasing 2 to 1,20.0,496.8,28.803508558214883,432.0,479.0,500.0,512.0,536.0,6.440660312666543
Decreasing 3 to 1,20.0,484.2,27.42185068037608,444.0,462.0,482.0,494.0,536.0,6.131712219016977
Increasing 1 to 2,16.0,475.0,44.410209036511716,416.0,443.0,464.0,521.0,536.0,11.102552259127929
Increasing 1 to 3,20.0,470.4,37.62194208591297,416.0,438.0,472.0,501.0,536.0,8.412521994966163
