Source,SS,DF,MS,F,p-unc,ng2,eps
condition,42.02703781373227,3,14.009012604577423,4.4280699913863595,0.020291342715498747,0.3444543970790827,0.6939463527034064
Error,47.455254654380774,15,3.163683643625385,,,,
