condition,count,mean,std,min,25%,50%,75%,max,sem
Decreasing 2 to 1,20.0,3.904720067085465,2.863058565224031,0.3207547177248021,1.99134429630313,2.7288582839620847,6.4828281475748755,9.595562154243762,0.6401993575403949
Decreasing 3 to 1,20.0,4.107818482091309,2.43058605716819,0.6551742291444559,2.3231385117482044,4.116664341495488,4.635656366476081,10.323452701285015,0.5434955648991262
Increasing 1 to 2,16.0,3.741587597983819,2.7299497836102797,0.1674127435124748,1.6331823310879987,3.413276856738639,4.649171962812603,10.354350433938466,0.6824874459025698
Increasing 1 to 3,20.0,4.363276618132705,3.622849538792986,0.1083628236662926,1.655634094002958,2.8176445959272924,5.588025584955792,12.404089635355248,0.810093784099488
