condition,count,mean,std,min,25%,50%,75%,max,sem
Decreasing 2 to 1,24.0,109.66666666666667,12.253363927356107,88.0,99.0,114.0,120.0,120.0,2.501207437887349
Decreasing 3 to 1,24.0,109.16666666666667,11.76459931750543,88.0,103.0,114.0,120.0,120.0,2.4014387796819614
Increasing 1 to 2,24.0,101.16666666666667,13.053957143389482,88.0,88.0,96.0,116.0,120.0,2.6646278437886446
Increasing 1 to 3,24.0,101.83333333333333,12.86608844536901,88.0,88.0,98.0,113.0,120.0,2.62627930638938
