condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 1,8.0,121.0,16.664761795905928,92.0,110.0,126.0,136.0,136.0,5.8918830363717944
2 to 1,7.0,117.14285714285714,19.692880028312867,92.0,100.0,120.0,136.0,136.0,7.443209021935209
3 to 1,10.0,123.2,16.738511814906893,92.0,110.0,134.0,136.0,136.0,5.293182197674454
4 to 1,7.0,124.0,10.066445913694333,116.0,116.0,116.0,134.0,136.0,3.804758924845367
