Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,532.0,3,177.33333333333334,1.3785488958990542,0.25662063423146014,0.2611620359871595,0.030635749385749388,0.7705484473654429,False,0.5945462927100961,0.04605129849343723
Error,8875.999999999998,69,128.63768115942025,,,,,,,,
