Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,58.943593823594966,3,19.64786460786499,0.39669146805984845,0.7558693484353752,0.6913448864256666,0.006370535698294545,0.722078052308527,False,0.49323520094073947,0.028490310629530145
Error,2823.1720942365764,57,49.52933498660661,,,,,,,,
