Contrast,A,B,Paired,Parametric,dof,alternative,p-adjust,BF10,ci_lower,ci_upper
condition,1 to 3,2 to 4,True,True,0.0,two-sided,fdr_bh,nan,-0.8408147970787255,1.283622239848773
condition,1 to 3,3 to 5,True,True,0.0,two-sided,fdr_bh,nan,-0.9072798691443921,1.6632088151628466
condition,1 to 3,4 to 6,True,True,0.0,two-sided,fdr_bh,nan,-0.7536692095684479,1.3991664339363505
condition,2 to 4,3 to 5,True,True,0.0,two-sided,fdr_bh,nan,,
condition,2 to 4,4 to 6,True,True,0.0,two-sided,fdr_bh,nan,-1.1877470224214317,2.1877470224214317
condition,3 to 5,4 to 6,True,True,0.0,two-sided,fdr_bh,nan,-2.0784953894849663,0.6885042126431447
