condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 3,7.0,-2.9067035247674538,2.0109853382500176,-5.857562979053741,-4.246139314999272,-2.975827962351407,-1.268912590253522,-0.4834299214614391,0.7600810136009505
2 to 4,16.0,-2.6529818400063068,1.4634297890202075,-6.043144722207426,-3.333892913004303,-2.302933825784827,-1.7190002382585954,-0.6735709297668441,0.3658574472550518
3 to 5,17.0,-2.6767360071241293,1.2901431854396264,-4.947375182615543,-2.932754879753381,-2.6740763486378896,-1.9002083969772492,-0.8652280323848337,0.3129056838669654
4 to 6,14.0,-2.615472945029979,1.0450431449921604,-4.446391563921792,-3.119697835362819,-2.4044184466084317,-2.1389294259275293,-0.6036386529019934,0.27929952878267056
