Contrast,A,B,Paired,Parametric,dof,alternative,p-adjust,BF10,ci_lower,ci_upper
condition,1 to 3,2 to 4,True,True,0.0,two-sided,fdr_bh,nan,-0.20371227096190792,2.4995773624519084
condition,1 to 3,3 to 5,True,True,0.0,two-sided,fdr_bh,nan,-1.2569372382832014,1.2265342194941957
condition,1 to 3,4 to 6,True,True,0.0,two-sided,fdr_bh,nan,-1.0784424259338234,1.0208637091884765
condition,2 to 4,3 to 5,True,True,0.0,two-sided,fdr_bh,nan,-5.515135686292665,2.1741287563517675
condition,2 to 4,4 to 6,True,True,0.0,two-sided,fdr_bh,nan,-3.308063356106318,0.8835637288628795
condition,3 to 5,4 to 6,True,True,0.0,two-sided,fdr_bh,nan,-1.044511521619331,1.4662735855966835
