condition,count,mean,std,min,25%,50%,75%,max,sem
Decrease by 2 (Correct),19.0,111.36842105263158,9.166427429095018,96.0,104.0,112.0,120.0,124.0,2.1029226756170796
Decrease by 2 (Incorrect),12.0,110.33333333333333,9.413079230839429,96.0,104.0,112.0,114.0,124.0,2.7173219139142097
