condition,count,mean,std,min,25%,50%,75%,max,sem
3 to 1,24.0,-4.212136310915034,2.802892119012262,-10.405896236580077,-6.496786224484358,-3.270465935866287,-1.8877889303213546,-0.2979485530243082,0.5721379579706952
3 to 2,24.0,-5.917124590693029,2.551951889159005,-10.326302308053505,-7.920126673327635,-6.130648580967179,-4.0989842125370535,-1.6657366578906083,0.5209149980475947
3 to 3,24.0,-5.162390900953639,1.946139791523949,-10.833402813503213,-6.254660465598155,-4.94450017809519,-4.045907921798717,-1.5512519934183668,0.39725412144667555
3 to 4,24.0,-5.709973829640364,2.2703158098377765,-10.52746699154644,-6.871870733758749,-5.375749968790351,-4.078049094674521,-0.8650282716168927,0.46342627408967657
3 to 5,24.0,-5.588291834491046,2.7737140814159464,-13.75003188984616,-6.402476993448008,-5.331714378283776,-4.1142314276408,-0.8369916146576186,0.5661820159868022
3 to 6,24.0,-6.857747146099229,2.914146285257076,-12.756613574064035,-8.624290900440712,-6.739286548606721,-4.7389749699061445,-1.8452029081697137,0.594847619558909
