Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
3 to 1 - 3 to 2,0.19485018573145266,0.34381822046250965,0.566724432083143,0.5709014188375978,0.9978979594673987
3 to 1 - 3 to 3,-0.21312021062332967,0.3159250867396302,-0.674590969722429,0.4999356718076844,0.9978979594673987
3 to 1 - 3 to 4,-0.2744690857409886,0.310734841242094,-0.8832903469847764,0.3770794179479713,0.9965865608227181
3 to 1 - 3 to 5,0.027911577094907877,0.3355117587111699,0.08319105476996398,0.9336996253444585,0.9993976594991333
3 to 1 - 3 to 6,0.08423583297944731,0.34917136684797195,0.24124496157820213,0.8093652654403081,0.9993976594991333
3 to 2 - 3 to 3,-0.4079703963547823,0.356358977359906,-1.1448298549323515,0.25227964555071125,0.9829254665995287
3 to 2 - 3 to 4,-0.46931927147244124,0.3608000395890947,-1.300773891285977,0.1933358612569569,0.9601534014773101
3 to 2 - 3 to 5,-0.16693860863654478,0.37755744967893584,-0.4421541907821039,0.6583776324626158,0.9984104368403096
3 to 2 - 3 to 6,-0.11061435275200535,0.3835265915506663,-0.2884137767469312,0.7730300232587244,0.9993976594991333
3 to 3 - 3 to 4,-0.061348875117658935,0.3358874131760682,-0.18264713922310802,0.8550748946839424,0.9993976594991333
3 to 3 - 3 to 5,0.24103178771823755,0.3539624063928921,0.6809530711877251,0.4959011853503945,0.9978979594673987
3 to 3 - 3 to 6,0.297356043602777,0.35721474489818344,0.8324293659477358,0.40516663215990656,0.9965865608227181
3 to 4 - 3 to 5,0.3023806628358965,0.3511881885812355,0.8610217332692296,0.38922607331023684,0.9965865608227181
3 to 4 - 3 to 6,0.3587049187204359,0.36946928020021097,0.9708653410266154,0.33161533933156084,0.9946869467771803
3 to 5 - 3 to 6,0.05632425588453943,0.37818457801799243,0.14893324360217502,0.8816063091393747,0.9993976594991333
