Source,SS,DF,MS,F,p-unc,ng2,eps
condition,90.91944321041296,5,18.183888642082593,2.7649275243489746,0.02137961230521749,0.040409299136902915,0.7465336403823617
Error,756.311756971596,115,6.576623973666052,,,,
