Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,165.0598330142308,2,82.5299165071154,2.4331397616242323,0.09948436562079918,0.12276692072023666,0.023561096833209078,0.6512850353648599,False,0.46457396424012687,0.00031920971969385474
Error,1492.4405016048104,44,33.919102309200234,,,,,,,,
