Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,2.5206158774665273,2,1.2603079387332636,0.45220499750084714,0.6390216151849355,0.5934971276987755,0.009797532082143389,0.7880201163224082,False,0.730996862533312,0.031847155064845395
Error,128.20328280786308,46,2.7870278871274583,,,,,,,,
