Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,0.7895602271876505,2,0.39478011359382525,0.09625962433318845,0.9089223379462782,0.7740930591134036,0.009768308004343938,0.5154677123166043,False,0.060014281969629275,0.0008823411541587085
Error,49.2144177368512,12,4.101201478070934,,,,,,,,
