Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,530.4053290002928,2,265.2026645001464,1.768244688871753,0.18795541602344565,0.19989843331899093,0.04758151720071347,0.679462358176769,False,0.5282481244680807,0.011477987473045896
Error,4499.422497958047,30,149.9807499319349,,,,,,,,
