Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,38.14576158723252,2,19.07288079361626,5.245265639455086,0.01113055173549131,0.021290260492794727,0.08207805374343083,0.728623605595487,False,0.6275492691693408,0.03832964500497996
Error,109.08626238192397,30,3.6362087460641326,,,,,,,,
