Source,SS,DF,MS,F,p-unc,ng2,eps
condition,0.3477731238277061,2,0.17388656191385304,0.07999783217368181,0.9232586600372963,0.0010799202474578464,0.8305186067301082
Error,91.29291884467455,42,2.1736409248732036,,,,
