Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,11.775185344002395,2,5.8875926720011975,0.1778877870916826,0.83766368892143,0.7469229896744183,0.00253616613926556,0.6653989291568921,False,0.49714215610916185,0.0009221592251275174
Error,1390.0835817166235,42,33.09722813611008,,,,,,,,
