analysis_id,condition,p1_amp,n1_amp,p2p_amp,p1_lat_ms,n1_lat_ms,roi_channels
landing_on_3_decreasing,4 to 3,0.9176960267180835,-4.621663834115684,5.539359860833767,104.0,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_3_decreasing,5 to 3,1.4053597502694222,-4.607497193692233,6.012856943961656,104.0,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_3_decreasing,6 to 3,1.318469011816053,-4.868752236943068,6.187221248759121,100.0,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
landing_on_3_decreasing,Cardinality3,1.2777332662848364,-3.62845618737888,4.906189453663716,108.0,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
