Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,104.64283570610925,6,17.440472617684875,7.082359002091076,3.990420152093501e-06,0.0006385636451427409,0.1327009137527633,0.4918125602457022,False,0.03923419291346029,0.010384909088638369
Error,206.85194007434336,84,2.4625230961231352,,,,,,,,
