Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,2057.7959183673424,6,342.9659863945571,2.565020961374082,0.022568588896254314,0.050319631266771275,0.04723689404804131,0.6068601491571657,False,0.15767083897811543,0.03750147281336406
Error,16045.061224489808,120,133.70884353741505,,,,,,,,
