condition,count,mean,std,min,25%,50%,75%,max,sem
"Cardinality (no change, no 1)",24.0,465.0,26.355430098030535,420.0,444.0,464.0,481.0,516.0,5.3797796409804075
Decrease by 1 (no 1),24.0,485.5,28.181091409728584,440.0,463.0,482.0,509.0,536.0,5.752441195713774
Decrease by 2 (no 1),24.0,478.0,33.94112549695428,436.0,451.0,470.0,502.0,536.0,6.92820323027551
Decrease by 3 (no 1),24.0,478.5,34.48629217277623,420.0,444.0,480.0,502.0,536.0,7.039484911986599
Increase by 1 (no 1),24.0,488.6666666666667,38.63166831889932,420.0,460.0,490.0,524.0,536.0,7.885656274478814
Increase by 2 (no 1),24.0,492.8333333333333,34.28736193418498,428.0,467.0,496.0,521.0,536.0,6.998878447073374
Increase by 3 (no 1),24.0,472.3333333333333,39.59651573018786,420.0,432.0,478.0,508.0,536.0,8.082604927587328
