condition,count,mean,std,min,25%,50%,75%,max,sem
56 ACC1,5.0,95.2,19.05780679931455,80.0,80.0,84.0,116.0,116.0,8.522910301065007
56 ALL,10.0,100.4,16.59451047117021,80.0,85.0,102.0,116.0,116.0,5.247644974441181
