Source,SS,DF,MS,F,p-unc,ng2,eps
condition,23.301749513975203,4,5.825437378493801,1.8816177805075964,0.16288180900375643,0.0907115104446486,0.49915948413855343
Error,49.53556403509151,16,3.0959727521932194,,,,
