Source,SS,DF,MS,F,p-unc,ng2,eps
condition,1545.8666666666745,4,386.46666666666863,5.547368421052667,0.000479484221114402,0.0932263355955104,0.9122487148434495
Error,6409.333333333325,92,69.66666666666657,,,,
