Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,7.887454520337892,4,1.971863630084473,2.2920780090213047,0.06539971731156585,0.08874177530456878,0.015973779696234994,0.7184212722159699,False,0.44585299327465316,0.044806872306648704
Error,79.14715522497966,92,0.8602951654889093,,,,,,,,
