condition,count,mean,std,min,25%,50%,75%,max,sem
a,24.0,-5.208115357270046,2.06939953884179,-9.316728692684142,-6.016962441137671,-5.226729159085069,-3.895924884264033,-1.5599270604532205,0.4224144120094336
b,23.0,-5.449646391041964,2.392418956278716,-11.905667878336535,-6.500105653696632,-4.859486277003252,-3.7924203747035667,-2.048101274588298,0.49885383684749485
c,23.0,-5.009637695859447,1.9025855655508985,-8.733730912036018,-6.134596751133701,-4.703348438561458,-3.5019303031418407,-1.9272059503330805,0.39671651439429384
d,24.0,-5.122365461884111,1.7786452297746345,-9.185380657482572,-6.083617149966075,-4.630291268089518,-4.008408188659839,-2.505607953160706,0.36306443719859965
e,24.0,-5.52744251416697,2.257273286843934,-11.215192093874643,-6.200784579734535,-4.90343779837583,-4.3543113260097055,-2.03914061687432,0.4607639802318906
