subject_id,condition,p1_amp,p1_lat_ms,n_epochs,n1_amp,n1_lat_ms,p2p_amp
15,Large Ratio 0.83 (5:6),-0.8680620799167994,100.0,13,-4.878871746680058,156.0,4.010809666763259
17,Large Ratio 0.67 (4:6),4.3166225697062215,112.0,14,-5.133152065951314,176.0,9.449774635657535
17,Large Ratio 0.8 (4:5),3.3117982189669934,112.0,11,-6.51785648839262,172.0,9.829654707359612
17,Large Ratio 0.83 (5:6),2.371404993424708,108.0,9,-4.794839517729474,192.0,7.166244511154182
21,Large Ratio 0.67 (4:6),-1.721214134568705,112.0,9,-9.337588913110157,196.0,7.616374778541451
21,Large Ratio 0.8 (4:5),2.209842623757597,92.0,12,-8.410097796194744,184.0,10.619940419952341
21,Large Ratio 0.83 (5:6),0.4913222149170693,88.0,15,-9.957919910651084,160.0,10.449242125568153
22,Large Ratio 0.67 (4:6),1.8408245953773625,84.0,12,-4.494699864182743,148.0,6.335524459560105
22,Large Ratio 0.8 (4:5),0.4800630392033792,84.0,12,-7.7544842422514195,144.0,8.234547281454798
22,Large Ratio 0.83 (5:6),5.779776373303374,84.0,12,-6.88417738486787,156.0,12.663953758171244
23,Large Ratio 0.67 (4:6),0.11456630582612128,112.0,14,-11.120988911830871,172.0,11.235555217656993
23,Large Ratio 0.8 (4:5),2.0138069199805524,92.0,15,-9.716860531135286,160.0,11.730667451115838
23,Large Ratio 0.83 (5:6),3.322317880277494,96.0,11,-7.754651273624855,156.0,11.076969153902349
25,Large Ratio 0.67 (4:6),0.8957275914115406,92.0,14,-9.89592722695655,144.0,10.791654818368091
25,Large Ratio 0.8 (4:5),0.2940028818671899,84.0,13,-10.70824588172741,144.0,11.0022487635946
25,Large Ratio 0.83 (5:6),3.001559158595139,92.0,10,-8.684482406852675,144.0,11.686041565447814
26,Large Ratio 0.67 (4:6),2.078565966638802,84.0,11,-8.184725785144856,188.0,10.263291751783658
26,Large Ratio 0.8 (4:5),0.8830694848020116,88.0,15,-4.580796921354313,176.0,5.463866406156325
26,Large Ratio 0.83 (5:6),1.0020578921569432,88.0,16,-5.318300907113259,180.0,6.320358799270203
27,Large Ratio 0.67 (4:6),1.5909062329680022,108.0,13,-3.522532734444985,144.0,5.113438967412987
27,Large Ratio 0.8 (4:5),0.11368211520781375,108.0,12,-2.576639986317099,140.0,2.6903221015249126
27,Large Ratio 0.83 (5:6),0.2712759440106748,92.0,13,-3.705511912204528,204.0,3.9767878562152026
28,Large Ratio 0.67 (4:6),2.8902567515160027,112.0,11,-2.9559517474246264,148.0,5.846208498940629
28,Large Ratio 0.8 (4:5),3.82371036148381,112.0,9,-1.9874725055632865,180.0,5.811182867047097
28,Large Ratio 0.83 (5:6),-0.6136346254159517,112.0,11,-4.100865298452811,184.0,3.487230673036859
29,Large Ratio 0.67 (4:6),2.637819210721407,100.0,14,-4.317507562356695,144.0,6.955326773078102
29,Large Ratio 0.8 (4:5),0.9081355402737727,100.0,14,-7.004455567620674,144.0,7.912591107894447
29,Large Ratio 0.83 (5:6),0.5076936725998185,96.0,13,-4.959084590059687,184.0,5.466778262659505
31,Large Ratio 0.67 (4:6),0.873147765293451,88.0,14,-8.238169676421474,196.0,9.111317441714926
31,Large Ratio 0.8 (4:5),3.069680322451722,92.0,12,-3.053927624329305,144.0,6.123607946781027
31,Large Ratio 0.83 (5:6),1.2132466785458984,88.0,13,-3.9387089394208057,200.0,5.1519556179667045
32,Large Ratio 0.67 (4:6),-0.022889806577827188,108.0,14,-5.036689497744481,172.0,5.013799691166654
32,Large Ratio 0.8 (4:5),0.3694881647943647,112.0,12,-5.3417678623124525,168.0,5.711256027106817
32,Large Ratio 0.83 (5:6),-2.6063661943959273,112.0,10,-7.157408640503885,164.0,4.5510424461079575
33,Large Ratio 0.67 (4:6),4.817275878566488,104.0,14,-3.639874651286402,160.0,8.45715052985289
33,Large Ratio 0.8 (4:5),1.987629931415219,108.0,12,-3.731913279056626,140.0,5.719543210471845
33,Large Ratio 0.83 (5:6),2.983263998088398,108.0,14,-6.576332839643813,160.0,9.559596837732212
