subject,set,included,epoch_count,exclusion_reason
02,Large Ratio 0.67 (4:6),True,15,
02,Large Ratio 0.8 (4:5),True,14,
02,Large Ratio 0.83 (5:6),True,15,
03,Large Ratio 0.67 (4:6),True,13,
03,Large Ratio 0.8 (4:5),True,11,
03,Large Ratio 0.83 (5:6),True,11,
04,Large Ratio 0.67 (4:6),True,16,
04,Large Ratio 0.8 (4:5),True,16,
04,Large Ratio 0.83 (5:6),True,16,
05,Large Ratio 0.67 (4:6),True,13,
05,Large Ratio 0.8 (4:5),True,12,
05,Large Ratio 0.83 (5:6),True,9,
08,Large Ratio 0.67 (4:6),True,12,
08,Large Ratio 0.8 (4:5),True,12,
08,Large Ratio 0.83 (5:6),True,11,
09,Large Ratio 0.67 (4:6),True,14,
09,Large Ratio 0.8 (4:5),True,9,
09,Large Ratio 0.83 (5:6),True,11,
10,Large Ratio 0.67 (4:6),True,14,
10,Large Ratio 0.8 (4:5),True,13,
10,Large Ratio 0.83 (5:6),True,15,
11,Large Ratio 0.67 (4:6),True,12,
11,Large Ratio 0.8 (4:5),True,13,
11,Large Ratio 0.83 (5:6),True,13,
12,Large Ratio 0.67 (4:6),True,11,
12,Large Ratio 0.8 (4:5),True,16,
12,Large Ratio 0.83 (5:6),True,13,
13,Large Ratio 0.67 (4:6),True,10,
13,Large Ratio 0.8 (4:5),True,15,
13,Large Ratio 0.83 (5:6),True,13,
14,Large Ratio 0.67 (4:6),True,17,
14,Large Ratio 0.8 (4:5),True,14,
14,Large Ratio 0.83 (5:6),True,12,
15,Large Ratio 0.67 (4:6),True,16,
15,Large Ratio 0.8 (4:5),True,8,
15,Large Ratio 0.83 (5:6),True,13,
17,Large Ratio 0.67 (4:6),True,14,
17,Large Ratio 0.8 (4:5),True,11,
17,Large Ratio 0.83 (5:6),True,9,
21,Large Ratio 0.67 (4:6),True,9,
21,Large Ratio 0.8 (4:5),True,12,
21,Large Ratio 0.83 (5:6),True,15,
22,Large Ratio 0.67 (4:6),True,12,
22,Large Ratio 0.8 (4:5),True,12,
22,Large Ratio 0.83 (5:6),True,12,
23,Large Ratio 0.67 (4:6),True,14,
23,Large Ratio 0.8 (4:5),True,15,
23,Large Ratio 0.83 (5:6),True,11,
25,Large Ratio 0.67 (4:6),True,14,
25,Large Ratio 0.8 (4:5),True,13,
25,Large Ratio 0.83 (5:6),True,10,
26,Large Ratio 0.67 (4:6),True,11,
26,Large Ratio 0.8 (4:5),True,15,
26,Large Ratio 0.83 (5:6),True,16,
27,Large Ratio 0.67 (4:6),True,13,
27,Large Ratio 0.8 (4:5),True,12,
27,Large Ratio 0.83 (5:6),True,13,
28,Large Ratio 0.67 (4:6),True,11,
28,Large Ratio 0.8 (4:5),True,9,
28,Large Ratio 0.83 (5:6),True,11,
29,Large Ratio 0.67 (4:6),True,14,
29,Large Ratio 0.8 (4:5),True,14,
29,Large Ratio 0.83 (5:6),True,13,
31,Large Ratio 0.67 (4:6),True,14,
31,Large Ratio 0.8 (4:5),True,12,
31,Large Ratio 0.83 (5:6),True,13,
32,Large Ratio 0.67 (4:6),True,14,
32,Large Ratio 0.8 (4:5),True,12,
32,Large Ratio 0.83 (5:6),True,10,
33,Large Ratio 0.67 (4:6),True,14,
33,Large Ratio 0.8 (4:5),True,12,
33,Large Ratio 0.83 (5:6),True,14,
