subject,set,included,epoch_count,exclusion_reason
02,2 to 5,True,8,
02,3 to 5,True,7,
02,4 to 5,True,2,
02,5 to 5,True,5,
02,6 to 5,False,0,insufficient_epochs(<1)
03,2 to 5,True,4,
03,3 to 5,True,8,
03,4 to 5,True,1,
03,5 to 5,True,8,
03,6 to 5,False,0,insufficient_epochs(<1)
04,2 to 5,True,5,
04,3 to 5,True,4,
04,4 to 5,True,4,
04,5 to 5,True,6,
04,6 to 5,True,1,
05,2 to 5,True,4,
05,3 to 5,True,6,
05,4 to 5,True,1,
05,5 to 5,True,9,
05,6 to 5,True,1,
08,2 to 5,True,6,
08,3 to 5,True,6,
08,4 to 5,True,1,
08,5 to 5,True,6,
08,6 to 5,False,0,insufficient_epochs(<1)
09,2 to 5,True,3,
09,3 to 5,True,2,
09,4 to 5,True,1,
09,5 to 5,True,6,
09,6 to 5,False,0,insufficient_epochs(<1)
10,2 to 5,True,7,
10,3 to 5,True,6,
10,4 to 5,True,3,
10,5 to 5,True,5,
10,6 to 5,False,0,insufficient_epochs(<1)
11,2 to 5,True,5,
11,3 to 5,True,4,
11,4 to 5,True,4,
11,5 to 5,True,6,
11,6 to 5,True,3,
12,2 to 5,True,5,
12,3 to 5,True,4,
12,4 to 5,True,4,
12,5 to 5,True,6,
12,6 to 5,True,1,
13,2 to 5,True,7,
13,3 to 5,True,6,
13,4 to 5,True,1,
13,5 to 5,True,2,
13,6 to 5,True,3,
14,2 to 5,True,5,
14,3 to 5,True,4,
14,4 to 5,True,5,
14,5 to 5,True,6,
14,6 to 5,True,2,
15,2 to 5,True,7,
15,3 to 5,True,2,
15,4 to 5,True,1,
15,5 to 5,True,8,
15,6 to 5,False,0,insufficient_epochs(<1)
17,2 to 5,True,5,
17,3 to 5,True,8,
17,4 to 5,True,5,
17,5 to 5,True,6,
17,6 to 5,True,4,
21,2 to 5,True,4,
21,3 to 5,True,4,
21,4 to 5,True,2,
21,5 to 5,True,7,
21,6 to 5,True,5,
22,2 to 5,True,5,
22,3 to 5,True,6,
22,4 to 5,True,2,
22,5 to 5,True,8,
22,6 to 5,True,2,
23,2 to 5,True,3,
23,3 to 5,True,5,
23,4 to 5,True,5,
23,5 to 5,True,7,
23,6 to 5,False,0,insufficient_epochs(<1)
25,2 to 5,True,6,
25,3 to 5,True,6,
25,4 to 5,True,6,
25,5 to 5,True,7,
25,6 to 5,True,4,
26,2 to 5,True,5,
26,3 to 5,True,5,
26,4 to 5,True,7,
26,5 to 5,True,7,
26,6 to 5,True,5,
27,2 to 5,True,6,
27,3 to 5,True,7,
27,4 to 5,True,6,
27,5 to 5,True,6,
27,6 to 5,True,4,
28,2 to 5,True,7,
28,3 to 5,True,6,
28,4 to 5,True,1,
28,5 to 5,True,5,
28,6 to 5,False,0,insufficient_epochs(<1)
29,2 to 5,True,6,
29,3 to 5,True,5,
29,4 to 5,True,5,
29,5 to 5,True,7,
29,6 to 5,True,3,
31,2 to 5,True,7,
31,3 to 5,True,5,
31,4 to 5,True,6,
31,5 to 5,True,6,
31,6 to 5,True,2,
32,2 to 5,True,4,
32,3 to 5,True,5,
32,4 to 5,True,1,
32,5 to 5,True,4,
32,6 to 5,True,2,
33,2 to 5,True,3,
33,3 to 5,True,5,
33,4 to 5,True,4,
33,5 to 5,True,7,
33,6 to 5,True,6,
