Source,SS,DF,MS,F,p-unc,ng2,eps
condition,57.21018497540847,2,28.605092487704233,1.8812928444484998,0.23214491475495166,0.16250198807771357,0.8083224685955724
Error,91.23011094880277,6,15.20501849146713,,,,
