condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,17.0,-3.2578882200575485,1.269545757547171,-6.153189151084361,-4.258540738857148,-2.945836274854841,-2.6377018013838,-1.384370162665832,0.30791007381892793
1 to 3,22.0,-3.6842872178652346,1.069883705565433,-5.984100394438907,-4.212795238202356,-3.671993289710092,-2.9965891222702297,-2.042054591224254,0.22809997244374536
1 to 4,19.0,-4.184923279234908,1.9845759993398904,-8.972915633334337,-4.966799117564565,-3.572751823724213,-2.7187862742492115,-2.071891217338781,0.4552929593104644
