condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,1.0,85.03979490397198,,85.03979490397198,85.03979490397198,85.03979490397198,85.03979490397198,85.03979490397198,
1 to 4,1.0,91.5935766703344,,91.5935766703344,91.5935766703344,91.5935766703344,91.5935766703344,91.5935766703344,
