condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,17.0,171.74606490995936,11.162200875050727,154.151030436037,164.6203266763906,172.51749975677134,179.20915403737652,194.8443009450596,2.707231366011531
1 to 3,22.0,174.3311287163244,10.279223138617112,157.3024670963439,169.19781541914324,173.55884002692898,178.08594986741787,200.96130204420552,2.191537736732336
1 to 4,19.0,174.15008146367236,10.925244126114368,151.7810531737294,170.4301028216031,175.16203721736048,177.60165268716298,198.2601854671796,2.506422898907571
